month,temp (C°),humidity(%),wmo code,rain (mm),snowfall (cm),app_temp(C°),pressure_msl (hPa),surface_pressure (hPa),State or City,Sexes,Age,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,15-24 years,0.0,36.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,18-29 years,0.0,70.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,25-34 years,0.0,94.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,30-39 years,0.0,112.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,35-44 years,0.0,117.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,40-49 years,0.0,132.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,45-54 years,0.0,199.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,50-64 years,nan,721.0,41.0,nan,11.0,54.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,55-64 years,nan,593.0,38.0,nan,nan,49.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,65-74 years,0.0,851.0,60.0,0.0,nan,67.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,75-84 years,0.0,1008.0,96.0,0.0,12.0,108.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Male,85 years and over,0.0,1247.0,120.0,0.0,nan,128.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,All Ages,nan,4333.0,327.0,nan,36.0,364.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,Under 1 year,0.0,22.0,0.0,0.0,0.0,0.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,0-17 years,0.0,35.0,0.0,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,1-4 years,0.0,nan,0.0,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,15-24 years,0.0,18.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,18-29 years,0.0,24.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,25-34 years,0.0,35.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,30-39 years,nan,48.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,35-44 years,nan,65.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,40-49 years,0.0,119.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,45-54 years,0.0,156.0,10.0,0.0,0.0,10.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,50-64 years,0.0,456.0,35.0,0.0,nan,38.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,55-64 years,0.0,376.0,29.0,0.0,nan,32.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,65-74 years,0.0,690.0,40.0,0.0,nan,49.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,75-84 years,nan,999.0,77.0,nan,nan,84.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York,Female,85 years and over,0.0,1962.0,167.0,0.0,15.0,182.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,All Ages,0.0,4681.0,369.0,0.0,53.0,422.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,Under 1 year,0.0,42.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,0-17 years,0.0,65.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,5-14 years,0.0,12.0,0.0,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,15-24 years,0.0,32.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,18-29 years,0.0,81.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,25-34 years,0.0,114.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,30-39 years,0.0,124.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,35-44 years,0.0,134.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,40-49 years,0.0,164.0,11.0,0.0,nan,12.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,45-54 years,0.0,270.0,21.0,0.0,nan,24.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,50-64 years,0.0,816.0,57.0,0.0,10.0,67.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,55-64 years,0.0,639.0,44.0,0.0,nan,52.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,65-74 years,0.0,856.0,56.0,0.0,nan,62.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,75-84 years,0.0,1093.0,104.0,0.0,12.0,116.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,All Sexes,85 years and over,0.0,1482.0,131.0,0.0,21.0,152.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,All Ages,0.0,2365.0,209.0,0.0,22.0,231.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,Under 1 year,0.0,21.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,0-17 years,0.0,36.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,5-14 years,0.0,nan,0.0,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,15-24 years,0.0,26.0,0.0,0.0,0.0,0.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,18-29 years,0.0,59.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,25-34 years,0.0,78.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,30-39 years,0.0,89.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,35-44 years,0.0,84.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,40-49 years,0.0,99.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,45-54 years,0.0,170.0,17.0,0.0,nan,20.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,50-64 years,0.0,506.0,44.0,0.0,nan,49.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,55-64 years,0.0,398.0,33.0,0.0,nan,36.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,65-74 years,0.0,480.0,35.0,0.0,nan,37.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,75-84 years,0.0,553.0,56.0,0.0,nan,62.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Male,85 years and over,0.0,543.0,60.0,0.0,nan,66.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,All Ages,0.0,2316.0,160.0,0.0,31.0,191.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,0-17 years,0.0,29.0,nan,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,5-14 years,0.0,nan,0.0,0.0,nan,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,15-24 years,0.0,nan,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,18-29 years,0.0,22.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,25-34 years,0.0,36.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,30-39 years,0.0,35.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,35-44 years,0.0,50.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,40-49 years,0.0,65.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,45-54 years,0.0,100.0,nan,0.0,0.0,nan
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,50-64 years,0.0,310.0,13.0,0.0,nan,18.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,55-64 years,0.0,241.0,11.0,0.0,nan,16.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,65-74 years,0.0,376.0,21.0,0.0,nan,25.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,75-84 years,0.0,540.0,48.0,0.0,nan,54.0
2020-02,2.9538793103448278,70.0646551724138,13.653735632183908,0.12629310344827588,0.0016091954022988508,-1.2610632183908046,1016.65,1010.2566091954022,New York City,Female,85 years and over,0.0,939.0,71.0,0.0,15.0,86.0
2020-03,6.961559139784946,67.83736559139786,11.263440860215054,0.14502688172043013,0.0026344086021505377,3.009543010752688,1020.1255376344086,1013.8021505376345,New York,All Sexes,All Ages,705.0,10158.0,1311.0,409.0,80.0,1683.0
2020-03,6.961559139784946,67.83736559139786,11.263440860215054,0.14502688172043013,0.0026344086021505377,3.009543010752688,1020.1255376344086,1013.8021505376345,New York,All Sexes,Under 1 year,0.0,34.0,nan,0.0,0.0,nan
2020-03,6.961559139784946,67.83736559139786,11.263440860215054,0.14502688172043013,0.0026344086021505377,3.009543010752688,1020.1255376344086,1013.8021505376345,New York,All Sexes,0-17 years,0.0,56.0,nan,0.0,nan,nan
2020-03,6.961559139784946,67.83736559139786,11.263440860215054,0.14502688172043013,0.0026344086021505377,3.009543010752688,1020.1255376344086,1013.8021505376345,New York,All Sexes,1-4 years,0.0,nan,0.0,0.0,nan,nan
